InstanceSize,SelectionMethod,CrossoverMethod,PopulationSize,MaxGenerations,SelectionRate,MutationRate,AvgRelativeError,MaxRelativeError,TimeElapsed
60,Tournament,TwoPoint,20,100,0.6,0.05,0.2793586678071899,1,13
70,Tournament,TwoPoint,20,80,0.3,0.5,0.3659824281191896,1,11
50,Tournament,TwoPoint,40,40,0.5,0.5,0.35474772443732255,1,18
70,Tournament,TwoPoint,20,80,0.4,0.05,0.21280392971036816,1,10
60,Tournament,TwoPoint,20,100,0.6,0.1,0.3411049897772031,1,14
40,Tournament,TwoPoint,40,60,0.5,0.5,0.3024932415894123,1,23
70,Tournament,TwoPoint,20,80,0.4,0.1,0.28048606955550065,1,10
50,Tournament,TwoPoint,40,40,0.6,0.05,0.22862821452987056,1,16
60,Tournament,TwoPoint,20,100,0.6,0.5,0.40178628726884935,1,15
70,Tournament,TwoPoint,20,80,0.4,0.5,0.38445825109557874,1,12
40,Tournament,TwoPoint,40,60,0.6,0.05,0.15365417035448867,1,23
60,Tournament,TwoPoint,20,100,0.7,0.05,0.3313556893266968,1,13
50,Tournament,TwoPoint,40,40,0.6,0.1,0.29260858946564433,1,16
70,Tournament,TwoPoint,20,80,0.5,0.05,0.2377341196649157,1,11
60,Tournament,TwoPoint,20,100,0.7,0.1,0.3694733632074517,1,14
70,Tournament,TwoPoint,20,80,0.5,0.1,0.2990450710318247,1,11
50,Tournament,TwoPoint,40,40,0.6,0.5,0.36923568167056753,1,18
40,Tournament,TwoPoint,40,60,0.6,0.1,0.22953541434286112,1,24
70,Tournament,TwoPoint,20,80,0.5,0.5,0.3824726005381248,1,12
60,Tournament,TwoPoint,20,100,0.7,0.5,0.42114785318714204,1,15
